slope_ET,slope_Q,slope_Sed,model
-0.120785538,0.298936717,0.046307144,CNRM_CM5_RCP45
-0.365592682,0.151199754,0.006453673,CNRM_CM5_RCP45
0.223228058,0.220074407,0.014559906,CNRM_CM5_RCP45
0.057193465,0.161510264,0.017444516,CNRM_CM5_RCP45
-0.722017045,0.080746327,0.000949536,CNRM_CM5_RCP45
0.309975962,0.074470282,0.000845125,CNRM_CM5_RCP45
0.159361633,0.204375995,0.043773217,CNRM_CM5_RCP45
0.105507636,0.074275626,0.031880836,CNRM_CM5_RCP45
0.164570606,0.09483404,0.03217225,CNRM_CM5_RCP45
-0.050299939,0.466993895,0.002954377,CNRM_CM5_RCP45
0.100259118,0.147498161,0.009781714,CNRM_CM5_RCP45
-0.339393951,0.247516564,0.091126895,CNRM_CM5_RCP45
0.121000347,0.401119113,0.007099989,CNRM_CM5_RCP45
0.036784923,0.075739211,0.001211913,CNRM_CM5_RCP45
-0.113027924,0.242895416,0.052349816,CNRM_CM5_RCP45
0.189784895,0.16392273,0.145079467,CNRM_CM5_RCP45
0.12736193,0.311523317,0.014286421,CNRM_CM5_RCP45
0.203490547,0.137076247,0.006500984,CNRM_CM5_RCP45
0.270261706,0.095102124,0.000168415,CNRM_CM5_RCP45
0.125095947,0.160412489,0.031515686,CNRM_CM5_RCP45
0.281850207,0.136013109,-0.002513719,CNRM_CM5_RCP45
0.109147943,0.380054126,0.053180915,CNRM_CM5_RCP45
0.865699184,0.126750117,0.00024763,CNRM_CM5_RCP45
0.343962662,0.328072423,6.70E-05,CNRM_CM5_RCP45
-0.00941984,0.294780898,0.001740737,CNRM_CM5_RCP45
0.148798524,0.257299396,0.006607692,CNRM_CM5_RCP45
0.465908033,0.318406384,0.004670986,CNRM_CM5_RCP45
0.422076973,0.196078801,0.004551068,CNRM_CM5_RCP45
-0.180451862,0.313395081,0.014868901,CNRM_CM5_RCP45
-0.26193821,0.329995846,0.004386371,CNRM_CM5_RCP45
-0.268653818,0.427538115,0.020634481,CNRM_CM5_RCP45
-0.7137821,0.450779226,-0.008052091,CNRM_CM5_RCP45
0.367009191,0.117233794,0.018399379,CNRM_CM5_RCP45
0.250178242,0.196709984,0.00203523,CNRM_CM5_RCP45
0.341287998,0.159149715,0.041551325,CNRM_CM5_RCP45
0.46617235,0.2108401,0.057466614,CNRM_CM5_RCP45
0.318102806,0.175452404,0.002165424,CNRM_CM5_RCP45
0.002848368,0.368624888,-0.004669303,CNRM_CM5_RCP45
-0.247022663,0.41726127,0.011745053,CNRM_CM5_RCP45
0.326393202,0.092980048,0.007308743,CNRM_CM5_RCP45
-0.837711589,0.291214663,0.03353343,CNRM_CM5_RCP45
0.489775391,0.279433441,0.000446282,CNRM_CM5_RCP45
0.133338394,0.246189009,0.002144214,CNRM_CM5_RCP45
0.04232751,0.156524765,0.030824726,CNRM_CM5_RCP45
0.299616905,0.260027588,0.004485605,CNRM_CM5_RCP45
0.041547546,0.237149642,0.00223897,CNRM_CM5_RCP45
0.496284056,0.079048083,0.006363864,CNRM_CM5_RCP45
0.917320757,0.19654972,-0.000108218,CNRM_CM5_RCP45
0.142994823,0.16637936,0.036406982,CNRM_CM5_RCP45
-1.004454942,0.234321282,0.002515938,CNRM_CM5_RCP45
-0.313580003,0.027750291,8.85E-05,CNRM_CM5_RCP45
0.85574266,0.015067939,0.000178254,CNRM_CM5_RCP45
0.375062506,0.11803239,0.020295433,CNRM_CM5_RCP45
0.632435577,0.138405495,0.000221355,CNRM_CM5_RCP45
0.230607793,0.103408464,-1.79E-05,CNRM_CM5_RCP45
0.742220136,0.078252963,0.000240379,CNRM_CM5_RCP45
-0.163335812,0.278338193,0.031634442,CNRM_CM5_RCP45
0.760840686,0.256763808,-3.47E-05,CNRM_CM5_RCP45
0.048292883,0.121940737,0.011371601,CNRM_CM5_RCP45
0.654925693,-0.052825805,0.05681908,CNRM_CM5_RCP45
-0.426758889,0.350601325,0.022002024,CNRM_CM5_RCP45
0.641306602,0.138903673,0.003345981,CNRM_CM5_RCP45
0.077716547,0.093420891,0.010840295,CNRM_CM5_RCP45
0.471657027,0.13071837,0.001613724,CNRM_CM5_RCP45
-0.095612276,0.328556569,0.001144885,CNRM_CM5_RCP45
1.331408481,0.038205283,0.021529265,CNRM_CM5_RCP45
0.357248804,0.066307195,0.011656373,CNRM_CM5_RCP45
0.010278611,0.152384543,0.009769907,CNRM_CM5_RCP45
1.290483631,0.033701973,0.008800509,CNRM_CM5_RCP45
-0.81798494,0.20092571,0.013240513,CNRM_CM5_RCP45
0.319834615,-0.049786214,0.52897448,CNRM_CM5_RCP45
-0.677812785,0.181984045,0.044201096,CNRM_CM5_RCP45
0.258155333,0.229473971,0.015608631,CNRM_CM5_RCP45
0.068010985,0.239137416,0.02454678,CNRM_CM5_RCP45
-0.500740105,0.34264602,0.004561231,CNRM_CM5_RCP45
0.173469482,0.195846104,0.075610242,CNRM_CM5_RCP45
-0.034132418,0.346542766,0.002781071,CNRM_CM5_RCP45
0.42310346,0.151572054,0.001827695,CNRM_CM5_RCP45
0.180303265,0.270916575,-5.59E-09,CNRM_CM5_RCP45
-0.059967856,0.252384079,0.053290111,CNRM_CM5_RCP45
-0.058575704,0.237950967,0.018096131,CNRM_CM5_RCP45
0.030058017,0.282971506,0.043643789,CNRM_CM5_RCP45
0.311695466,0.018013266,0.000263612,CNRM_CM5_RCP45
-0.241338803,0.091233833,0.017702242,CNRM_CM5_RCP45
-0.107792285,0.089168102,0.000521718,CNRM_CM5_RCP45
-1.571699888,0.287885269,0.012775246,CNRM_CM5_RCP45
-1.429035174,0.21431307,0.004476085,CNRM_CM5_RCP45
0.299962595,0.100828354,0.054276286,CNRM_CM5_RCP45
0.284831569,0.049999268,8.89E-05,CNRM_CM5_RCP45
0.56265412,0.047938864,0.029911947,CNRM_CM5_RCP45
0.61481477,0.094367677,0.021782463,CNRM_CM5_RCP45
0.261723261,0.001179293,1.18E-05,CNRM_CM5_RCP45
0.108077499,0.242282463,0.005698927,CNRM_CM5_RCP45
-0.009798608,0.175493884,0.013860678,CNRM_CM5_RCP45
0.162463831,0.1089964,7.87E-05,CNRM_CM5_RCP45
0.420030389,0.137497596,0.053095293,CNRM_CM5_RCP45
0.057107525,0.041942201,0.000187511,CNRM_CM5_RCP45
0.638049145,-0.049490608,0.008383833,CNRM_CM5_RCP45
0.288397155,0.058915429,0.001593392,CNRM_CM5_RCP45
1.272674631,0.044191592,0.000636522,CNRM_CM5_RCP45
0.62065393,0.136162768,-7.29E-05,CNRM_CM5_RCP45
0.207704925,0.31535653,-0.003698714,CNRM_CM5_RCP45
0.584345757,0.045779265,0.164037472,CNRM_CM5_RCP45
-0.068730227,0.171247417,0.029661097,CNRM_CM5_RCP45
-0.273508727,0.355157922,0.000793672,CNRM_CM5_RCP45
0.362390977,0.115555629,0.000562684,CNRM_CM5_RCP45
-0.656344158,0.06537429,2.06E-06,CNRM_CM5_RCP45
0.023736907,0.097400229,0.008725995,CNRM_CM5_RCP45
-0.192963288,0.113890619,0.003509084,CNRM_CM5_RCP45
0.168817229,-0.034555752,0.01308778,CNRM_CM5_RCP45
1.823567889,0.054781121,9.56E-06,CNRM_CM5_RCP45
0.095091324,0.157011203,0.008770824,CNRM_CM5_RCP45
0.126265597,0.017200089,5.99E-05,CNRM_CM5_RCP45
-0.185198032,0.160539552,0.003995969,CNRM_CM5_RCP45
-0.110273144,0.2437688,0.028917174,CNRM_CM5_RCP45
0.720362008,0.052970824,0.000831994,CNRM_CM5_RCP45
0.071010046,0.241494057,0.017313434,CNRM_CM5_RCP45
0.060215547,0.277486477,0.011817453,CNRM_CM5_RCP45
-0.006220483,0.265801962,0.035267973,CNRM_CM5_RCP45
0.178367844,0.038196618,0.049256703,CNRM_CM5_RCP45
-0.161951112,0.209123256,0.019443387,CNRM_CM5_RCP45
-0.194097982,0.314442649,0.011371389,CNRM_CM5_RCP45
-0.019007307,0.223367856,0.15964602,CNRM_CM5_RCP45
0.004942045,0.140545729,0.031985387,CNRM_CM5_RCP45
-0.090139423,0.293724514,0.017959627,CNRM_CM5_RCP45
0.317763305,0.105488148,0.001605076,CNRM_CM5_RCP45
-0.11120208,0.112489854,0.002183263,CNRM_CM5_RCP45
-0.314758542,0.347458072,0.100366363,CNRM_CM5_RCP45
0.51696903,0.107472283,0.005265222,CNRM_CM5_RCP45
0.13965554,0.154940407,0.009496679,CNRM_CM5_RCP45
0.516557927,0.109836583,0.014632033,CNRM_CM5_RCP45
-0.594674855,0.114110219,0.001349709,CNRM_CM5_RCP45
-0.669422658,0.495373351,-0.028297809,CNRM_CM5_RCP45
0.59187472,0.006940569,4.26E-05,CNRM_CM5_RCP45
0.253507295,0.072097523,0.003094063,CNRM_CM5_RCP45
0.454424212,0.051890809,5.68E-05,CNRM_CM5_RCP45
0.458529338,0.136921059,0.001260935,CNRM_CM5_RCP45
0.302932882,0.057836421,0.006624206,CNRM_CM5_RCP45
1.391627393,0.117298893,-0.000336706,CNRM_CM5_RCP45
0.341475922,0.019079271,0.000249726,CNRM_CM5_RCP45
0.329915636,0.084982927,0.007203024,CNRM_CM5_RCP45
-0.171970556,0.116183721,0.000956753,CNRM_CM5_RCP45
0.03173319,0.147337975,0.002099966,CNRM_CM5_RCP45
0.162335063,0.108500816,0.000922607,CNRM_CM5_RCP45
0.353068621,-0.025981183,0.012095707,CNRM_CM5_RCP45
0.546017269,0.158915485,-0.001099167,CNRM_CM5_RCP45
0.298089596,0.042656261,0.045089758,CNRM_CM5_RCP45
1.123430909,0.020637014,-0.000387623,CNRM_CM5_RCP45
0.492435035,0.252345925,-0.000493951,CNRM_CM5_RCP45
0.445247948,0.128411388,0.000602795,CNRM_CM5_RCP45
0.157581692,0.050030557,0.008287668,CNRM_CM5_RCP45
0.058270036,0.068665905,0.00502178,CNRM_CM5_RCP45
0.122903477,0.03094796,0.018745349,CNRM_CM5_RCP45
-0.393450162,0.096907295,0.000451168,CNRM_CM5_RCP45
0.160021769,0.046841111,0.003244985,CNRM_CM5_RCP45
0.519675883,0.024898971,-0.002695757,CNRM_CM5_RCP45
0.116561555,0.034394432,0.008722043,CNRM_CM5_RCP45
0.721974268,0.064497579,1.98E-06,CNRM_CM5_RCP45
-0.254985957,0.063576638,0.012272367,CNRM_CM5_RCP45
0.009519795,0.116257916,0.001600553,CNRM_CM5_RCP45
0.098729344,0.054486404,0.001861511,CNRM_CM5_RCP45
-0.056259951,0.129258117,0.000534073,CNRM_CM5_RCP45
0.148734291,0.11128802,9.83E-06,CNRM_CM5_RCP45
-0.145975906,0.038784582,0.08118234,CNRM_CM5_RCP45
-0.03875114,0.055826934,0.000369963,CNRM_CM5_RCP45
0.264670159,0.055251672,0.006350162,CNRM_CM5_RCP45
-0.161248636,0.138155434,0.062376224,CNRM_CM5_RCP45
0.35870085,0.063784314,0.001746249,CNRM_CM5_RCP45
0.208062494,-0.05796037,0.003431736,CNRM_CM5_RCP45
0.143229606,0.146518308,-0.011383922,CNRM_CM5_RCP45
0.422331669,0.084376135,-0.000571171,CNRM_CM5_RCP45
0.470106507,0.127724178,-0.003691089,CNRM_CM5_RCP45
0.571071489,0.056324609,0.01203002,CNRM_CM5_RCP45
0.543455646,-0.60984621,0.027845695,CNRM_CM5_RCP45
0.281445695,0.067985817,0.001179064,CNRM_CM5_RCP45
1.088399055,0.103561511,8.72E-06,CNRM_CM5_RCP45
0.096317828,0.00378442,0.081179282,CNRM_CM5_RCP45
0.140341173,0.132465267,0.060381127,CNRM_CM5_RCP45
0.113648122,0.177946372,0.006197624,CNRM_CM5_RCP45
0.548385543,0.146085348,0.001119398,CNRM_CM5_RCP45
0.386515144,0.164832228,-0.002129444,CNRM_CM5_RCP45
0.265770606,0.095287752,0.030510756,CNRM_CM5_RCP45
1.15761903,0.211944862,-0.000647378,CNRM_CM5_RCP45
0.367057497,0.117667039,-0.032414429,CNRM_CM5_RCP45
0.441084487,0.054190893,0.002392844,CNRM_CM5_RCP45
0.992735789,0.068251325,-0.000739272,CNRM_CM5_RCP45
0.006745125,0.208440284,0.005738104,CNRM_CM5_RCP45
0.749181105,0.100463462,-0.000149173,CNRM_CM5_RCP45
0.25623385,0.099205149,0.010656138,CNRM_CM5_RCP45
0.02528897,0.084835594,0.00683703,CNRM_CM5_RCP45
0.190293448,0.18260147,-0.005343996,CNRM_CM5_RCP45
0.297043856,0.180460828,0.00050606,CNRM_CM5_RCP45
0.045312947,0.186041,0.001166911,CNRM_CM5_RCP45
0.12812112,0.158459895,0.005523826,CNRM_CM5_RCP45
-0.00853845,0.189695287,0.010536818,CNRM_CM5_RCP45
0.309250984,0.097359526,0.001743219,CNRM_CM5_RCP45
0.248467274,0.038476694,-0.031234962,CNRM_CM5_RCP45
-0.177737002,0.268956815,0.003650509,CNRM_CM5_RCP45
0.585303254,0.103357318,0.000275352,CNRM_CM5_RCP45
-0.286907608,0.27129361,-0.000716201,CNRM_CM5_RCP45
0.475077706,0.140556395,0.005189138,CNRM_CM5_RCP45
0.554110471,0.133738266,0.013862919,CNRM_CM5_RCP45
0.24261288,0.121254299,0.003089719,CNRM_CM5_RCP45
0.637855596,0.080068834,3.34E-05,CNRM_CM5_RCP45
0.135626862,0.048795265,0.00127907,CNRM_CM5_RCP45
0.279543157,0.055371428,0.00321809,CNRM_CM5_RCP45
0.316282838,0.198099933,0.00232434,CNRM_CM5_RCP45
-0.076822948,0.13731378,0.036707536,CNRM_CM5_RCP45
0.566262634,0.19789413,-0.010678673,CNRM_CM5_RCP45
0.195934381,0.225770114,0.00517514,CNRM_CM5_RCP45
0.071993979,0.279622887,-0.0057696,CNRM_CM5_RCP45
0.728645466,0.107370086,-0.012157217,CNRM_CM5_RCP45
0.303373083,-0.014407905,0.012396109,CNRM_CM5_RCP45
0.14683835,0.268994874,-0.014366972,CNRM_CM5_RCP45
0.005043051,0.103215944,0.00136406,CNRM_CM5_RCP45
0.017229774,0.100791564,0.001959923,CNRM_CM5_RCP45
0.293933044,0.258961404,0.020256066,CNRM_CM5_RCP45
0.771211857,0.055338601,0.000465161,CNRM_CM5_RCP45
0.731094633,-0.001108866,0.005649469,CNRM_CM5_RCP45
-0.134066777,0.397866195,0.025652918,CNRM_CM5_RCP45
0.14881719,0.291169734,0.014116631,CNRM_CM5_RCP45
0.195018811,0.298472456,-0.022143929,CNRM_CM5_RCP45
1.086253047,0.10141061,-1.49E-05,CNRM_CM5_RCP45
-0.111486287,0.400530646,0.099041279,CNRM_CM5_RCP45
0.34304124,0.007924245,0.000227762,CNRM_CM5_RCP45
0.408567269,0.361925235,-0.003217788,CNRM_CM5_RCP45
0.645715877,0.258946651,-0.057252555,CNRM_CM5_RCP45
0.170383078,0.244501532,0.165235074,CNRM_CM5_RCP45
0.695757564,0.271589831,0.011314893,CNRM_CM5_RCP45
0.023480026,0.25487538,0.00243073,CNRM_CM5_RCP45
0.448240748,0.18434943,0.00015829,CNRM_CM5_RCP45
0.231431127,0.451628941,0.002521377,CNRM_CM5_RCP45
0.155337343,0.139489546,0.001763143,CNRM_CM5_RCP45
0.339421439,0.334063467,0.044789876,CNRM_CM5_RCP45
0.358800498,0.293405518,0.021413434,CNRM_CM5_RCP45
-0.102452068,0.319448563,0.000773614,CNRM_CM5_RCP45
0.458487427,0.229004914,0.009681546,CNRM_CM5_RCP45
0.156465524,0.290146433,-0.001005031,CNRM_CM5_RCP45
0.181241396,0.239393068,0.009781071,CNRM_CM5_RCP45
0.127406658,0.162647205,-0.007467487,CNRM_CM5_RCP45
1.11759697,0.166755534,0.000740351,CNRM_CM5_RCP45
0.246669113,0.065219605,0.002591324,CNRM_CM5_RCP45
-0.068466458,0.424174502,0.579199816,CNRM_CM5_RCP45
0.045702739,0.247283279,0.016075045,CNRM_CM5_RCP45
-0.264417923,0.359699838,0.004148356,CNRM_CM5_RCP45
0.069823435,0.263314792,0.021360527,CNRM_CM5_RCP45
-0.058310068,0.389021176,0.01855871,CNRM_CM5_RCP45
0.240523994,0.215003326,0.001106809,CNRM_CM5_RCP45
0.014115485,0.337510158,-0.000631278,CNRM_CM5_RCP45
-1.241105825,-0.184977264,0.440937735,CNRM_CM5_RCP45
0.047806105,0.424388137,0.001376437,CNRM_CM5_RCP45
-0.034028544,0.277917805,0.002736002,CNRM_CM5_RCP45
0.088528645,0.283476705,0.007382731,CNRM_CM5_RCP45
0.025440653,0.398884202,0.030208179,CNRM_CM5_RCP45
0.197887651,0.354323519,0.049201023,CNRM_CM5_RCP45
0.047635856,0.376659878,0.027522753,CNRM_CM5_RCP45
-0.096481658,0.274413132,0.009437612,CNRM_CM5_RCP45
0.040147602,0.208538003,0.003423709,CNRM_CM5_RCP45
0.162381289,0.319839272,0.023882989,CNRM_CM5_RCP45
0.081781423,0.252017207,0.002932608,CNRM_CM5_RCP45
0.495915189,0.564229064,-0.008290038,CNRM_CM5_RCP45
-0.20794863,0.322624681,0.018180808,CNRM_CM5_RCP45
0.014716301,0.293191206,0.003676034,CNRM_CM5_RCP45
0.410010834,0.256956015,0.002154864,CNRM_CM5_RCP45
0.421297261,0.244297384,0.023303019,CNRM_CM5_RCP45
0.200226957,0.204749927,0.002680518,CNRM_CM5_RCP45
0.315771752,0.08324399,0.013672496,CNRM_CM5_RCP45
-0.127728846,0.291590206,0.029941508,CNRM_CM5_RCP45
0.182698714,0.225146629,0.002453432,CNRM_CM5_RCP45
0.052598848,0.185768661,0.007078678,CNRM_CM5_RCP45
0.019374586,0.474542531,0.053808827,CNRM_CM5_RCP45
-0.090892621,0.232855406,0.105321187,CNRM_CM5_RCP45
0.429114289,0.229918879,7.03E-05,CNRM_CM5_RCP45
0.623333,0.004920159,4.24E-06,CNRM_CM5_RCP45
0.107497222,0.262834532,0.054080864,CNRM_CM5_RCP45
0.202159615,0.366637807,0.008172999,CNRM_CM5_RCP45
0.189780842,0.246276862,0.025129467,CNRM_CM5_RCP45
0.511282877,0.224924469,0.01080876,CNRM_CM5_RCP45
-0.140588484,0.417802913,-0.07198646,CNRM_CM5_RCP45
-0.091359817,0.305176705,0.046578287,CNRM_CM5_RCP45
0.543985068,0.106487847,0.00146496,CNRM_CM5_RCP45
0.000198373,0.159982843,0.001167118,CNRM_CM5_RCP45
0.028922434,0.321518845,0.022502661,CNRM_CM5_RCP45
0.690975984,0.147662014,0.001731703,CNRM_CM5_RCP45
0.084834599,0.161246355,0.004501303,CNRM_CM5_RCP45
0.265334593,0.152959107,0.013474687,CNRM_CM5_RCP45
0.352347048,0.308739949,-0.022234716,CNRM_CM5_RCP45
1.335184151,0.241566475,-0.005494041,CNRM_CM5_RCP45
1.042352074,-0.046325252,0.114963585,CNRM_CM5_RCP45
1.055397462,0.230744415,-0.001435566,CNRM_CM5_RCP45
0.603195684,0.27444886,-0.001646724,CNRM_CM5_RCP45
-0.461770561,0.110646338,0.000881451,CNRM_CM5_RCP45
0.629451817,0.271426487,0.003744762,CNRM_CM5_RCP45
0.313194343,0.27263641,-0.026615295,CNRM_CM5_RCP45
0.341018213,0.147773876,0.000247501,CNRM_CM5_RCP45
-0.060955602,0.210597719,0.021873697,CNRM_CM5_RCP45
-0.299791285,0.192215603,0.000253678,CNRM_CM5_RCP45
-0.183329836,0.227057195,0.401700839,CNRM_CM5_RCP45
-0.289025061,0.234459912,0.002354031,CNRM_CM5_RCP45
-0.178231311,0.200677773,0.034933782,CNRM_CM5_RCP45
0.18339115,0.021181496,0.000156272,CNRM_CM5_RCP45
0.634013858,0.104649296,0.000617889,CNRM_CM5_RCP45
0.016999978,0.239908945,0.015177068,CNRM_CM5_RCP45
0.582657435,0.261938031,0.002196724,CNRM_CM5_RCP45
0.47220592,0.294036102,-0.024025816,CNRM_CM5_RCP45
-0.026439434,0.263107133,0.000604081,CNRM_CM5_RCP45
1.026562064,-0.091725565,0.002137299,CNRM_CM5_RCP45
0.621922551,0.088992291,0.000633346,CNRM_CM5_RCP45
0.480686242,0.075989736,-0.002719432,CNRM_CM5_RCP45
0.959492241,0.117075061,-0.003375319,CNRM_CM5_RCP45
0.375608749,0.030511449,0.003820846,CNRM_CM5_RCP45
0.527018879,0.008734504,-0.00216444,CNRM_CM5_RCP45
0.073171769,-0.329609638,0.076929226,CNRM_CM5_RCP45
0.519366167,-0.007845936,0.000879981,CNRM_CM5_RCP45
0.309638596,-0.046737807,0.010670533,CNRM_CM5_RCP45
0.308999262,0.073053192,-0.001417649,CNRM_CM5_RCP45
-0.116904769,0.97174252,0.241035404,CNRM_CM5_RCP45
0.392690944,0.037343582,-0.00014588,CNRM_CM5_RCP45
0.087113394,0.054785694,0.011068085,CNRM_CM5_RCP45
0.078822479,0.097552639,0.001224877,CNRM_CM5_RCP45
0.426119231,0.020224715,5.37E-05,CNRM_CM5_RCP45
0.005002242,0.101531306,0.07203272,CNRM_CM5_RCP45
0.279762355,-0.024475475,0.100722009,CNRM_CM5_RCP45
0.671207156,0.088613462,9.61E-05,CNRM_CM5_RCP45
1.102769046,-0.001538059,0.005105797,CNRM_CM5_RCP45
0.752449877,-0.235309263,0.017158576,CNRM_CM5_RCP45
0.295539809,0.181592794,-0.02174583,CNRM_CM5_RCP45
0.570484817,0.271380149,-0.00237249,CNRM_CM5_RCP45
0.144297809,0.027274094,0.001544281,CNRM_CM5_RCP45
0.659884705,0.001899234,0.004101945,CNRM_CM5_RCP45
0.734226196,0.117593498,0.016329092,CNRM_CM5_RCP45
0.669537411,0.007776196,0.000491933,CNRM_CM5_RCP45
0.072346333,0.189904802,-0.001521903,CNRM_CM5_RCP45
0.559082575,0.07217855,-0.000796998,CNRM_CM5_RCP45
0.390855752,0.036963881,0.000104193,CNRM_CM5_RCP45
0.335074189,0.084537522,0.006176437,CNRM_CM5_RCP45
0.536289865,0.011683972,0.000236292,CNRM_CM5_RCP45
0.388666201,0.032321294,0.000885051,CNRM_CM5_RCP45
0.571003091,0.023538087,0.001655042,CNRM_CM5_RCP45
0.702843549,0.030723183,0.00095701,CNRM_CM5_RCP45
0.513335951,-0.016503147,-0.010548071,CNRM_CM5_RCP45
0.034616391,0.121604131,0.002899793,CNRM_CM5_RCP45
0.624439529,0.080589731,-0.01427609,CNRM_CM5_RCP45
0.458938495,0.047773697,0.00376217,CNRM_CM5_RCP45
0.31769536,0.221035515,-0.071924033,CNRM_CM5_RCP45
0.664674458,0.213057027,-0.004133358,CNRM_CM5_RCP45
0.444733693,0.025663238,0.000177739,CNRM_CM5_RCP45
0.666521305,0.200025358,-0.026275878,CNRM_CM5_RCP45
0.40942448,0.073493856,-0.002479349,CNRM_CM5_RCP45
0.483069393,0.055486924,0.002248178,CNRM_CM5_RCP45
0.510366324,0.009364345,-0.017342615,CNRM_CM5_RCP45
0.470285085,0.052040513,0.001660242,CNRM_CM5_RCP45
0.663141833,0.081786097,0.005923653,CNRM_CM5_RCP45
0.542085924,0.081877857,-0.00308352,CNRM_CM5_RCP45
0.88135436,0.075937293,-0.004950799,CNRM_CM5_RCP45
0.442856373,0.145398295,0.032430937,CNRM_CM5_RCP45
0.396522926,0.156718236,0.004053623,CNRM_CM5_RCP45
0.359747149,0.073023988,0.007041223,CNRM_CM5_RCP45
0.67204806,0.080723971,-0.000359073,CNRM_CM5_RCP45
0.386698994,0.211246618,-0.016559403,CNRM_CM5_RCP45
0.108548692,0.085775839,0.015448675,CNRM_CM5_RCP45
0.696908078,-0.413040642,0.018961421,CNRM_CM5_RCP45
0.433838629,0.060283072,-0.00056785,CNRM_CM5_RCP45
-0.054705244,0.075177834,0.079507687,CNRM_CM5_RCP45
0.938302398,0.181402197,-0.003405501,CNRM_CM5_RCP45
1.002429008,0.069045019,0.00041889,CNRM_CM5_RCP45
0.307480288,0.053120891,0.001356133,CNRM_CM5_RCP45
0.466017839,0.094588993,0.000531479,CNRM_CM5_RCP45
-0.064556893,0.126102437,0.011271679,CNRM_CM5_RCP45
0.276771808,0.08065199,0.003077191,CNRM_CM5_RCP45
0.504364786,-0.009719264,-0.000544002,CNRM_CM5_RCP45
0.44570118,0.073083553,-0.000240647,CNRM_CM5_RCP45
0.657551537,0.040611047,0.004437517,CNRM_CM5_RCP45
0.920870874,0.021609023,0.0016098,CNRM_CM5_RCP45
0.519697809,0.002859073,-2.07E-06,CNRM_CM5_RCP45
0.349847786,0.069533324,-0.004299804,CNRM_CM5_RCP45
0.614376442,0.058842269,-1.52E-05,CNRM_CM5_RCP45
0.610512086,0.008853231,-1.30E-05,CNRM_CM5_RCP45
0.606120215,0.031086628,0.00116179,CNRM_CM5_RCP45
-0.128444398,0.102126912,-0.01329247,CNRM_CM5_RCP45
0.596104897,0.092430713,0.001075017,CNRM_CM5_RCP45
-0.012835208,0.111223133,-0.000184107,CNRM_CM5_RCP45
0.799688422,0.025613926,0.002308341,CNRM_CM5_RCP45
0.305793716,0.10497216,-0.016280411,CNRM_CM5_RCP45
0.41627306,0.259325911,-0.002742447,CNRM_CM5_RCP45
0.180739049,0.119273647,0.187138864,CNRM_CM5_RCP45
0.930500173,-0.000419253,3.91E-08,CNRM_CM5_RCP45
0.579463227,0.029558257,0.000124111,CNRM_CM5_RCP45
0.831863981,0.131421735,-0.000626437,CNRM_CM5_RCP45
0.513157692,0.116733257,-0.000201331,CNRM_CM5_RCP45
0.207127493,-0.077164155,0.029466492,CNRM_CM5_RCP45
0.097578623,0.03433731,0.00585909,CNRM_CM5_RCP45
0.482041693,0.032436544,-0.000714473,CNRM_CM5_RCP45
0.060800022,-0.033723155,0.006798669,CNRM_CM5_RCP45
0.55912699,-0.029792447,0.000521081,CNRM_CM5_RCP45
0.706124726,0.048771366,-0.000199089,CNRM_CM5_RCP45
0.617378354,-0.000102918,-0.000124944,CNRM_CM5_RCP45
0.110713836,0.036003874,0.000158961,CNRM_CM5_RCP45
0.389476386,0.032142911,7.42E-05,CNRM_CM5_RCP45
0.303878449,0.055798328,0.006233184,CNRM_CM5_RCP45
0.366699055,0.001333732,0.01414905,CNRM_CM5_RCP45
0.685723776,0.177141464,0.002709884,CNRM_CM5_RCP45
0.638127264,0.062191218,0.000226157,CNRM_CM5_RCP45
0.255610884,0.033216167,3.07E-06,CNRM_CM5_RCP45
0.68307102,0.144132692,0.002765351,CNRM_CM5_RCP45
0.430488042,0.051996936,0.000191838,CNRM_CM5_RCP45
0.899308413,-0.010519521,0.003275363,CNRM_CM5_RCP45
0.389768689,-0.026609246,0.003156904,CNRM_CM5_RCP45
0.222882021,0.058787422,-0.000287215,CNRM_CM5_RCP45
0.919449033,-0.006979679,0.000927991,CNRM_CM5_RCP45
1.132211024,0.003423832,1.12E-05,CNRM_CM5_RCP45
0.037847619,0.019856502,0.007537886,CNRM_CM5_RCP45
0.129955411,-0.056062796,0.079383967,CNRM_CM5_RCP45
0.030174497,0.109698574,0.007980652,CNRM_CM5_RCP45
0.069726794,-0.019610471,0.210353611,CNRM_CM5_RCP45
0.28338106,0.008904003,0.001312634,CNRM_CM5_RCP45
0.309849212,0.272064479,0.031190972,CNRM_CM5_RCP45
0.137962668,0.169230708,0.212164339,CNRM_CM5_RCP45
0.203247451,0.116654377,0.000796629,CNRM_CM5_RCP45
0.136599346,0.231338652,-0.000382653,CNRM_CM5_RCP45
-0.036991078,0.213144661,0.022451062,CNRM_CM5_RCP45
-0.065843856,0.459596763,0.107650509,CNRM_CM5_RCP45
0.270942369,0.00250928,0.03051212,CNRM_CM5_RCP45
0.251930098,0.33305881,-0.187719739,CNRM_CM5_RCP45
0.349378315,0.157260879,0.046488171,CNRM_CM5_RCP45
0.180261695,0.138341447,0.001632144,CNRM_CM5_RCP45
-0.329508782,0.522211896,0.031951269,CNRM_CM5_RCP45
0.391846925,0.355772848,0.135846819,CNRM_CM5_RCP45
0.763840055,0.347316587,0.129346271,CNRM_CM5_RCP45
